"theta0=20",0.0881635,0.0881293,0.0880267,0.0878556,0.0876162,0.0873082,0.0869317,0.0864866,0.0859729,0.0853905,0.0847393,0.0840192,0.0832301,0.0823719,0.0814445,0.0804477,0.0793814,0.0782455,0.0770397,0.075764,0.0744181,0.0730018,0.0715149,0.0699573,0.0683286,0.0666286,0.0648571,0.0630139,0.0610986,0.0591109,0.0570506,0.0549173,0.0527107,0.0504305,0.0480763,0.0456478,0.0431445,0.0405661,0.0379121,0.0351822,0.0323758,0.0294926,0.026532,0.0234936,0.0203768,0.0171811,0.0139061,0.010551,0.00711539,0.00359859,0
"theta0=21",0.0926695,0.0926337,0.0925262,0.092347,0.092096,0.0917733,0.0913788,0.0909124,0.0903741,0.0897637,0.0890812,0.0883265,0.0874994,0.0865999,0.0856277,0.0845828,0.0834649,0.082274,0.0810097,0.0796719,0.0782604,0.076775,0.0752153,0.0735813,0.0718725,0.0700888,0.0682298,0.0662952,0.0642847,0.062198,0.0600347,0.0577945,0.0554769,0.0530816,0.0506082,0.0480562,0.0454251,0.0427146,0.0399242,0.0370533,0.0341014,0.031068,0.0279525,0.0247543,0.0214729,0.0181077,0.0146579,0.011123,0.00750213,0.00379473,0
"theta0=22",0.0971902,0.0971527,0.0970403,0.096853,0.0965906,0.0962533,0.0958409,0.0953533,0.0947905,0.0941524,0.0934388,0.0926497,0.0917849,0.0908442,0.0898276,0.0887347,0.0875655,0.0863198,0.0849972,0.0835976,0.0821208,0.0805665,0.0789343,0.0772241,0.0754355,0.0735682,0.0716219,0.0695961,0.0674906,0.0653049,0.0630386,0.0606914,0.0582628,0.0557523,0.0531594,0.0504836,0.0477245,0.0448815,0.041954,0.0389415,0.0358433,0.0326588,0.0293874,0.0260284,0.0225811,0.0190447,0.0154186,0.0117018,0.00789374,0.00399342,0
"theta0=23",0.101726,0.101687,0.10157,0.101374,0.101101,0.100749,0.100319,0.0998101,0.099223,0.0985573,0.0978129,0.0969895,0.0960872,0.0951057,0.0940448,0.0929043,0.091684,0.0903838,0.0890032,0.0875421,0.0860003,0.0843773,0.0826729,0.0808868,0.0790186,0.0770679,0.0750343,0.0729176,0.0707171,0.0684326,0.0660634,0.0636092,0.0610694,0.0584435,0.055731,0.0529313,0.0500437,0.0470677,0.0440027,0.0408478,0.0376025,0.0342661,0.0308377,0.0273166,0.0237019,0.0199929,0.0161886,0.0122881,0.00829053,0.00419483,0
"theta0=24",0.106278,0.106238,0.106116,0.105912,0.105627,0.105261,0.104813,0.104284,0.103672,0.102979,0.102204,0.101347,0.100407,0.0993851,0.0982802,0.0970924,0.0958213,0.0944668,0.0930286,0.0915063,0.0898997,0.0882084,0.086432,0.0845702,0.0826226,0.0805888,0.0784683,0.0762607,0.0739654,0.0715821,0.0691101,0.0665489,0.0638979,0.0611566,0.0583242,0.0554002,0.0523838,0.0492744,0.0460711,0.0427733,0.0393801,0.0358907,0.0323042,0.0286197,0.0248363,0.0209529,0.0169686,0.0128823,0.00869284,0.00439915,0
"theta0=25",0.110847,0.110805,0.110678,0.110467,0.110171,0.10979,0.109325,0.108775,0.108139,0.107419,0.106614,0.105723,0.104746,0.103683,0.102535,0.1013,0.0999784,0.09857,0.0970743,0.0954912,0.0938201,0.0920607,0.0902127,0.0882755,0.0862488,0.0841321,0.0819248,0.0796265,0.0772366,0.0747546,0.0721798,0.0695116,0.0667494,0.0638924,0.06094,0.0578914,0.0547459,0.0515025,0.0481605,0.044719,0.041177,0.0375337,0.0337879,0.0299387,0.0259849,0.0219254,0.0177591,0.0134848,0.00910101,0.00460655,0
"theta0=26",0.115434,0.11539,0.115259,0.115039,0.114732,0.114338,0.113855,0.113284,0.112625,0.111878,0.111042,0.110117,0.109104,0.108001,0.106809,0.105528,0.104156,0.102694,0.101141,0.0994976,0.0977624,0.0959353,0.0940158,0.0920036,0.0898981,0.0876987,0.0854049,0.0830161,0.0805318,0.0779512,0.0752737,0.0724985,0.069625,0.0666523,0.0635797,0.0604062,0.0571311,0.0537533,0.0502719,0.046686,0.0429944,0.039196,0.0352897,0.0312743,0.0271486,0.0229113,0.0185609,0.0140961,0.0095154,0.00481723,-1.2663e-16
"theta0=27",0.120039,0.119994,0.119858,0.119631,0.119313,0.118904,0.118404,0.117813,0.11713,0.116356,0.11549,0.114532,0.113482,0.11234,0.111105,0.109777,0.108355,0.10684,0.105231,0.103527,0.101728,0.099833,0.0978426,0.0957556,0.0935715,0.0912897,0.0889097,0.0864307,0.083852,0.081173,0.0783928,0.0755107,0.0725259,0.0694373,0.0662443,0.0629457,0.0595406,0.0560279,0.0524065,0.0486753,0.0448331,0.0408787,0.0368107,0.0326277,0.0283283,0.0239111,0.0193745,0.0147168,0.00993639,0.0050314,0
"theta0=28",0.124664,0.124617,0.124476,0.124241,0.123913,0.12349,0.122973,0.122361,0.121655,0.120854,0.119959,0.118968,0.117882,0.1167,0.115422,0.114048,0.112577,0.111009,0.109343,0.107579,0.105717,0.103755,0.101694,0.0995324,0.0972701,0.0949063,0.0924402,0.0898712,0.0871984,0.0844211,0.0815384,0.0785494,0.0754532,0.0722487,0.068935,0.065511,0.0619755,0.0583274,0.0545654,0.0506882,0.0466945,0.0425829,0.0383517,0.0339996,0.0295249,0.0249258,0.0202007,0.0153475,0.0103644,0.00524927,-1.18242e-16
"theta0=29",0.129309,0.12926,0.129115,0.128872,0.128533,0.128096,0.127562,0.12693,0.126201,0.125374,0.124449,0.123426,0.122304,0.121083,0.119762,0.118342,0.116822,0.115201,0.113479,0.111656,0.109731,0.107702,0.105571,0.103335,0.100995,0.0985495,0.0959977,0.0933389,0.0905723,0.0876968,0.0847117,0.0816158,0.0784082,0.0750877,0.0716532,0.0681035,0.0644372,0.0606532,0.0567499,0.0527259,0.0485797,0.0443096,0.0399141,0.0353912,0.0307393,0.0259562,0.0210401,0.0159887,0.0107998,0.00547107,0
"theta0=30",0.133975,0.133925,0.133775,0.133524,0.133174,0.132724,0.132173,0.131522,0.130769,0.129916,0.128962,0.127906,0.126748,0.125489,0.124126,0.122661,0.121092,0.119419,0.117641,0.115759,0.11377,0.111676,0.109474,0.107165,0.104747,0.10222,0.0995832,0.0968349,0.0939746,0.0910012,0.0879138,0.0847112,0.0813921,0.0779555,0.0744,0.0707243,0.0669269,0.0630064,0.0589611,0.0547895,0.0504897,0.0460601,0.0414987,0.0368035,0.0319724,0.0270032,0.0218935,0.016641,0.0112431,0.00569703,0
"theta0=31",0.138662,0.138611,0.138456,0.138199,0.137838,0.137374,0.136806,0.136135,0.13536,0.134481,0.133498,0.13241,0.131217,0.129919,0.128514,0.127004,0.125387,0.123662,0.121829,0.119888,0.117837,0.115677,0.113406,0.111023,0.108528,0.10592,0.103198,0.10036,0.0974067,0.0943356,0.091146,0.0878366,0.0844062,0.0808534,0.0771768,0.0733748,0.0694458,0.0653883,0.0612004,0.0568803,0.052426,0.0478356,0.0431068,0.0382375,0.0332252,0.0280675,0.0227617,0.0173051,0.0116947,0.00592741,0
"theta0=32",0.143373,0.14332,0.143161,0.142896,0.142524,0.142047,0.141463,0.140773,0.139975,0.139071,0.138059,0.136939,0.135711,0.134374,0.132928,0.131373,0.129708,0.127932,0.126044,0.124045,0.121932,0.119706,0.117366,0.114911,0.112339,0.10965,0.106843,0.103917,0.10087,0.0977011,0.0944095,0.0909936,0.0874518,0.0837828,0.0799848,0.0760563,0.0719954,0.0678003,0.063469,0.0589996,0.0543897,0.0496372,0.0447396,0.0396944,0.0344989,0.0291503,0.0236456,0.0179817,0.0121551,0.00616248,0
"theta0=33",0.148107,0.148052,0.147889,0.147616,0.147235,0.146744,0.146144,0.145434,0.144614,0.143685,0.142644,0.141493,0.14023,0.138856,0.137369,0.135769,0.134056,0.132229,0.130288,0.12823,0.126056,0.123765,0.121356,0.118828,0.11618,0.113411,0.11052,0.107505,0.104365,0.101099,0.0977057,0.0941833,0.0905302,0.0867448,0.0828254,0.0787701,0.0745769,0.0702437,0.0657684,0.0611488,0.0563822,0.0514663,0.0463983,0.0411754,0.0357945,0.0302525,0.024546,0.0186714,0.0126249,0.00640251,0
"theta0=34",0.152865,0.152809,0.152642,0.152362,0.15197,0.151466,0.15085,0.150121,0.149279,0.148324,0.147256,0.146073,0.144776,0.143365,0.141837,0.140194,0.138434,0.136556,0.13456,0.132445,0.130211,0.127855,0.125378,0.122778,0.120054,0.117205,0.114229,0.111126,0.107894,0.104531,0.101036,0.097407,0.0936427,0.089741,0.0857,0.0815176,0.0771917,0.07272,0.0681,0.0633292,0.0584049,0.0533243,0.0480843,0.0426817,0.0371132,0.0313752,0.0254638,0.019375,0.0131045,0.00664783,0
"theta0=35",0.157649,0.157592,0.15742,0.157133,0.156731,0.156214,0.155582,0.154834,0.153971,0.152991,0.151895,0.150681,0.14935,0.147901,0.146334,0.144647,0.14284,0.140912,0.138863,0.136691,0.134396,0.131977,0.129432,0.12676,0.12396,0.121032,0.117973,0.114782,0.111457,0.107998,0.104401,0.100666,0.0967908,0.0927727,0.08861,0.0843004,0.0798414,0.0752306,0.0704651,0.0655424,0.0604592,0.0552125,0.0497988,0.0442147,0.0384562,0.0325194,0.0264,0.0200933,0.0135947,0.00689873,0
"theta0=36",0.16246,0.162401,0.162225,0.161931,0.161519,0.160989,0.160341,0.159575,0.15869,0.157685,0.156562,0.155318,0.153953,0.152468,0.15086,0.14913,0.147277,0.1453,0.143198,0.140969,0.138614,0.136131,0.133519,0.130776,0.127901,0.124894,0.121752,0.118473,0.115057,0.111501,0.107803,0.103962,0.0999758,0.0958414,0.0915569,0.0871198,0.0825274,0.0777769,0.0728654,0.0677897,0.0625465,0.0571323,0.0515433,0.0457755,0.0398247,0.0336863,0.0273555,0.0208272,0.0140959,0.00715557,0
"theta0=37",0.167298,0.167237,0.167057,0.166756,0.166334,0.165792,0.165128,0.164344,0.163437,0.162409,0.161258,0.159984,0.158586,0.157064,0.155417,0.153645,0.151746,0.149719,0.147565,0.14528,0.142866,0.14032,0.13764,0.134827,0.131878,0.128792,0.125567,0.122201,0.118694,0.115042,0.111243,0.107297,0.103199,0.0989486,0.0945422,0.0899774,0.0852512,0.0803606,0.0753023,0.0700728,0.0646685,0.0590854,0.0533193,0.0473658,0.0412201,0.0348772,0.0283316,0.0215776,0.0146088,0.00741871,0
"theta0=38",0.172164,0.172102,0.171918,0.17161,0.171178,0.170623,0.169944,0.169141,0.168214,0.167162,0.165984,0.16468,0.163249,0.161692,0.160006,0.158191,0.156247,0.154172,0.151965,0.149626,0.147152,0.144543,0.141798,0.138915,0.135892,0.132727,0.12942,0.125968,0.122369,0.118622,0.114723,0.110671,0.106462,0.102096,0.0975674,0.0928748,0.0880145,0.0829833,0.0777775,0.0723933,0.0668266,0.0610732,0.0551282,0.0489868,0.0426437,0.0360933,0.0293293,0.0223453,0.0151342,0.00768854,-9.01651e-17
"theta0=39",0.177059,0.176996,0.176808,0.176493,0.176052,0.175484,0.17479,0.17397,0.173021,0.171945,0.170741,0.169408,0.167945,0.166352,0.164627,0.162771,0.160782,0.158659,0.156401,0.154006,0.151475,0.148804,0.145993,0.14304,0.139943,0.136702,0.133313,0.129775,0.126085,0.122242,0.118243,0.114086,0.109767,0.105284,0.100634,0.0958135,0.0908188,0.0856465,0.0802926,0.0747528,0.0690226,0.0630973,0.0569717,0.0506403,0.0440971,0.0373359,0.0303498,0.0231314,0.0156729,0.00796548,0
"theta0=40",0.181985,0.181921,0.181728,0.181406,0.180956,0.180376,0.179668,0.178829,0.17786,0.176761,0.17553,0.174168,0.172673,0.171045,0.169283,0.167385,0.165352,0.163181,0.160872,0.158424,0.155834,0.153102,0.150226,0.147204,0.144035,0.140716,0.137246,0.133622,0.129843,0.125905,0.121806,0.117544,0.113115,0.108516,0.103744,0.0987952,0.0936659,0.0883521,0.0828493,0.077153,0.0712582,0.0651596,0.0588515,0.0523278,0.0455818,0.0386066,0.0313944,0.023937,0.0162254,0.00824998,0
"theta0=41",0.186942,0.186877,0.18668,0.186352,0.185892,0.1853,0.184577,0.183721,0.182732,0.18161,0.180353,0.178962,0.177436,0.175773,0.173973,0.172035,0.169958,0.16774,0.165381,0.162879,0.160232,0.157439,0.154499,0.151408,0.148167,0.144772,0.141221,0.137513,0.133644,0.129611,0.125413,0.121046,0.116507,0.111792,0.106899,0.101822,0.0965575,0.0911017,0.0854495,0.0795958,0.0735352,0.0672618,0.0607693,0.0540509,0.0470994,0.0399067,0.0324644,0.0247632,0.0167929,0.0085425,0
"theta0=42",0.191932,0.191865,0.191664,0.19133,0.190861,0.190257,0.189519,0.188646,0.187637,0.186492,0.18521,0.183791,0.182234,0.180537,0.1787,0.176722,0.174601,0.172337,0.169928,0.167373,0.164669,0.161816,0.158812,0.155654,0.152341,0.148871,0.14524,0.141447,0.137489,0.133363,0.129066,0.124594,0.119946,0.115115,0.1101,0.104894,0.0994953,0.0938971,0.0880949,0.082083,0.0758554,0.0694057,0.0627269,0.0558116,0.0486516,0.041238,0.0335613,0.0256112,0.0173761,0.00884358,0
"theta0=43",0.196955,0.196887,0.196682,0.196341,0.195863,0.195248,0.194496,0.193606,0.192577,0.19141,0.190103,0.188656,0.187068,0.185337,0.183464,0.181446,0.179283,0.176973,0.174515,0.171907,0.169148,0.166236,0.163168,0.159943,0.156559,0.153013,0.149304,0.145427,0.14138,0.137161,0.132765,0.12819,0.123432,0.118486,0.113349,0.108016,0.102481,0.0967403,0.0907875,0.0846165,0.0782208,0.0715933,0.0647263,0.0576116,0.0502401,0.042602,0.0346866,0.0264822,0.017976,0.00915376,0
"theta0=44",0.202013,0.201944,0.201735,0.201388,0.200901,0.200274,0.199508,0.198601,0.197553,0.196364,0.195033,0.193558,0.19194,0.190176,0.188267,0.18621,0.184005,0.181649,0.179143,0.176483,0.173669,0.170697,0.167567,0.164276,0.160822,0.157202,0.153413,0.149454,0.145319,0.141007,0.136514,0.131835,0.126968,0.121907,0.116649,0.111187,0.105517,0.0996332,0.0935292,0.0871983,0.0806333,0.0738266,0.0667695,0.059453,0.051867,0.0440006,0.0358419,0.0273777,0.0185936,0.00947365,0
"theta0=45",0.207107,0.207036,0.206824,0.20647,0.205975,0.205337,0.204557,0.203633,0.202567,0.201356,0.2,0.198498,0.19685,0.195054,0.193109,0.191014,0.188767,0.186367,0.183813,0.181102,0.178233,0.175204,0.172012,0.168655,0.165132,0.161438,0.157571,0.153529,0.149307,0.144903,0.140312,0.135531,0.130555,0.12538,0.12,0.11441,0.108605,0.102578,0.0963221,0.0898305,0.0830952,0.0761076,0.0688585,0.0613377,0.0535341,0.0454356,0.0370289,0.0282992,0.0192302,0.00980388,7.85046e-17
